cds14,ag_year,ag_cohort,ag_met_uccsu_count,ag_met_uccsu_rate
33672070101170,2023-24,115,114,100
33672070113191,2023-24,575,254,46.6
33672070134981,2023-24,20,0,0
33672070140491,2023-24,431,221,53.6
33672073330172,2023-24,488,0,0
33672073330727,2023-24,620,356,59
33672073335973,2023-24,460,138,33.6
33672150115709,2023-24,87,49,60.5
33672150131359,2023-24,55,49,89.1
33672153330024,2023-24,420,216,53.5
33672153330362,2023-24,31,16,57.1
33672153330677,2023-24,230,0,0
33672153330859,2023-24,696,475,69.6
33672153334406,2023-24,474,237,52.5
33672153336237,2023-24,552,310,58.6
33672153336492,2023-24,520,318,61.9
33672153336955,2023-24,137,2,1.6
33672493331006,2023-24,54,11,21.2
33672493337649,2023-24,264,11,4.6
33672493337656,2023-24,537,290,58.7
33672496114748,2023-24,91,91,100
33736760100255,2023-24,483,174,40.8
33736760121673,2023-24,47,40,88.9
33736763330032,2023-24,161,0,0
33736763330354,2023-24,81,33,47.1
33736763330990,2023-24,598,217,40.1
33751760107920,2023-24,359,106,31.9
33751760116343,2023-24,88,6,7.8
33751763330115,2023-24,329,1,0.3
33751763330487,2023-24,471,238,53
33751763332350,2023-24,493,181,38.7
33751920105734,2023-24,705,562,81.4
33751923330370,2023-24,622,457,76.5
33751923330495,2023-24,183,0,0
33751923330636,2023-24,117,34,35.4
33751923330743,2023-24,668,489,75.3
33751923330917,2023-24,64,62,96.9
33752000100420,2023-24,821,522,64.9
33752000102079,2023-24,91,14,15.9
33752000118794,2023-24,586,386,67.1
33752000141275,2023-24,23,0,0
33752003330529,2023-24,554,326,59.6
33752420109108,2023-24,416,255,64.1
33752420123190,2023-24,31,12,40
33752420133306,2023-24,642,454,72.1
33752423330552,2023-24,480,305,65.7
33752423330560,2023-24,289,0,0
34103480106237,2023-24,89,0,0
34103480106245,2023-24,107,0,0
34103480106278,2023-24,54,0,0
34103480106294,2023-24,13,0,0
34103480118745,2023-24,109,0,0
34103480136275,2023-24,43,35,100
34673140000001,2023-24,15,0,0
34673140105916,2023-24,570,349,64.4
34673140108753,2023-24,574,392,71.5
34673140116897,2023-24,561,398,72
34673140137281,2023-24,152,1,1.2
34673143430170,2023-24,392,179,52.5
34673143430311,2023-24,129,1,0.9
34673143430329,2023-24,94,0,0
34673143430352,2023-24,142,24,23.5
34673143430477,2023-24,317,125,44.6
34673143430592,2023-24,535,309,62.9
34673143430618,2023-24,586,300,53.3
34673143430873,2023-24,643,472,74.9
34673143432002,2023-24,99,0,0
34673143432572,2023-24,423,212,54.5
34673146032999,2023-24,22,0,0
34673146112254,2023-24,96,26,30.6
34673300113571,2023-24,447,340,76.7
34673303430501,2023-24,96,3,3.4
34673303430709,2023-24,38,0,0
34673303431533,2023-24,433,97,25.6
34673303433216,2023-24,654,433,68.3
34673303434792,2023-24,72,0,0
34673550119131,2023-24,257,95,37.8
34673553432903,2023-24,30,15,100
34673553433471,2023-24,235,79,35.9
34674133430469,2023-24,13,0,0
34674134835302,2023-24,81,45,61.6
34674135731708,2023-24,52,29,59.2
34674210132019,2023-24,47,0,0
34674210137950,2023-24,169,2,7.7
34674390000001,2023-24,11,0,0
34674390101881,2023-24,35,11,32.4
34674390101899,2023-24,36,16,45.7
34674390101907,2023-24,46,18,47.4
34674390101972,2023-24,378,152,47.4
34674390102038,2023-24,65,55,98.2
34674390108951,2023-24,52,33,67.3
34674390114546,2023-24,58,47,83.9
34674390137406,2023-24,267,0,0
34674393430154,2023-24,106,0,0
34674393430519,2023-24,69,5,13.2
34674393430865,2023-24,202,200,99
34674393431012,2023-24,393,157,48.2
34674393434636,2023-24,416,106,32.5
34674393434768,2023-24,535,225,48.8
34674393435419,2023-24,544,221,45.9
34674396061832,2023-24,37,37,100
34674470000001,2023-24,13,0,0
34674470121467,2023-24,52,37,80.4
34674470135772,2023-24,17,3,23.1
34674473430048,2023-24,204,69,39.7
34674473430097,2023-24,78,0,0
34674473430386,2023-24,64,3,7.1
34674473430493,2023-24,414,185,48.3
34674473430691,2023-24,383,21,29.6
34674473430717,2023-24,1436,166,14.4
34674473430758,2023-24,82,3,9.4
34674473431111,2023-24,265,135,56
34674473432051,2023-24,383,125,37.9
34674473432317,2023-24,311,175,60.1
34674473432838,2023-24,177,33,25.8
34674473435930,2023-24,415,188,51.1
34674473436714,2023-24,484,309,67.6
34674473438504,2023-24,165,32,26.2
34674476034664,2023-24,11,0,0
34739733430378,2023-24,345,39,12.5
34739733430451,2023-24,55,0,0
34752830102236,2023-24,587,370,64.5
34752830112425,2023-24,148,147,100
34752830126060,2023-24,83,68,81.9
34752833430584,2023-24,280,132,52.4
34752833430626,2023-24,62,0,0
34752833430659,2023-24,140,108,80
34765050101832,2023-24,83,25,36.2
34765050108415,2023-24,89,18,21.7
34765050108795,2023-24,43,34,79.1
34765050108837,2023-24,122,4,6.1
34765050114272,2023-24,70,0,0
34765050130757,2023-24,3631,0,0
34765050139584,2023-24,1131,0,0
34765053430261,2023-24,61,1,1.8
34765053430634,2023-24,215,5,2.5
34765053430881,2023-24,80,0,0
34765053433265,2023-24,267,149,60.6
34765053433794,2023-24,448,194,47.3
34765053434370,2023-24,152,66,47.8
34765053436979,2023-24,376,232,65.4
35675383530029,2023-24,48,0,0
35675383537008,2023-24,874,383,46.8
35752593530060,2023-24,68,28,56
36103630107466,2023-24,157,0,0
36103630140012,2023-24,96,84,100
36103633630431,2023-24,47,0,0
36103633630761,2023-24,398,101,29.1
36103636069348,2023-24,93,1,33.3
36675870128462,2023-24,98,0,0
36676113630712,2023-24,61,0,0
36676113630803,2023-24,347,54,17.3
36676373630290,2023-24,30,0,0
36676373631066,2023-24,159,32,21.9
36676520000001,2023-24,13,0,0
36676520126243,2023-24,34,17,53.1
36676523630225,2023-24,590,402,72.6
36676523630373,2023-24,916,615,71.2
36676523630571,2023-24,874,625,75.9
36676523631058,2023-24,730,536,76.9
36676523631157,2023-24,510,278,59.7
36676523632205,2023-24,826,372,52.2
36676523633906,2023-24,660,387,64.4
36676523634482,2023-24,548,297,59.3
36676523637659,2023-24,269,0,0
36676783630035,2023-24,393,184,52.3
36676783630522,2023-24,606,496,83.4
36676783631017,2023-24,645,395,63.1
36676783631587,2023-24,18,0,0
36676783631769,2023-24,128,2,1.6
36676783632502,2023-24,498,227,48.6
36676860125500,2023-24,430,135,35.2
36676863630399,2023-24,14,0,0
36676863631322,2023-24,464,152,37.1
36676863632742,2023-24,396,117,33.2
36676863636131,2023-24,125,0,0
36677100108191,2023-24,634,408,67.5
36677100120758,2023-24,403,253,67.8
36677103630019,2023-24,155,0,0
36677103630480,2023-24,182,2,1.3
36677103630555,2023-24,484,236,54.5
36677103630902,2023-24,458,261,59.5
36677103633302,2023-24,573,423,77.8
36677360116723,2023-24,58,9,15.8
36677360128439,2023-24,77,34,56.7
36677360130948,2023-24,29,1,4
36677360136069,2023-24,141,72,52.9
36677360136937,2023-24,156,0,0
36677360139576,2023-24,24,3,13.6
36677773630217,2023-24,87,1,1.4
36677773636743,2023-24,163,32,25.2
36677773638616,2023-24,312,83,32
36678010132720,2023-24,15,0,0
36678013630266,2023-24,13,0,0
36678013634169,2023-24,46,8,17.4
36678270113928,2023-24,170,48,28.9
36678270137174,2023-24,56,0,0
36678270137182,2023-24,219,0,0
36678270137190,2023-24,242,4,2.1
36678270137208,2023-24,139,0,0
36678270137216,2023-24,75,0,0
36678270137224,2023-24,154,0,0
36678270137232,2023-24,55,0,0
36678430000000,2023-24,16,1,100
36678430118802,2023-24,532,278,55.2
36678433630779,2023-24,462,210,50.6
36678433630928,2023-24,29,22,81.5
36678433634995,2023-24,133,2,1.9
36678433635042,2023-24,527,302,61.8
36678500102830,2023-24,476,253,56
36678503630159,2023-24,214,1,0.6
36678503630530,2023-24,61,8,16.7
36678503630597,2023-24,660,406,65.2
36678503633005,2023-24,514,267,55.5
36678680133181,2023-24,34,1,3.3
36678683630241,2023-24,29,0,0
36678683635265,2023-24,189,75,44.4
36678760107730,2023-24,16,2,22.2
36678760109850,2023-24,52,15,29.4
36678760120568,2023-24,487,39,39.4
36678760125450,2023-24,409,189,50.8
36678760136952,2023-24,112,96,98
36678760141689,2023-24,50,14,28.6
36678763630308,2023-24,343,0,0
36678763630993,2023-24,84,0,0
36678763631082,2023-24,729,328,47.5
36678763631090,2023-24,48,48,100
36678763632221,2023-24,637,325,52.8
36678763632809,2023-24,357,0,0
36678763634680,2023-24,265,133,53.2
36678763635844,2023-24,314,115,39.5
36678763636081,2023-24,358,120,35.7
36678923636487,2023-24,19,6,37.5
36679340110064,2023-24,171,167,98.2
36679340125419,2023-24,488,221,49.8
36679340137638,2023-24,61,23,39
36679340138123,2023-24,139,1,1.1
36679340140202,2023-24,19,3,21.4
36679343630100,2023-24,123,0,0
36679343630670,2023-24,249,23,36.5
36679343630787,2023-24,471,151,36.4
36679343638012,2023-24,461,143,37.7
36679346114698,2023-24,177,148,83.6
36679590101410,2023-24,50,0,0
36679593633351,2023-24,72,1,1.8
36679593638509,2023-24,662,265,41.5
36738583630076,2023-24,14,0,0
36738903630274,2023-24,85,43,51.2
36738903630282,2023-24,17,0,0
36738903631199,2023-24,13,0,0
36739573630233,2023-24,412,125,34.2
36739573630365,2023-24,170,0,0
36739573630589,2023-24,24,1,4.5
36750440107516,2023-24,36,1,2.9
36750440114389,2023-24,115,6,10.2
36750440115444,2023-24,113,0,0
36750440116707,2023-24,79,45,60
36750440119115,2023-24,610,297,50.1
36750443630407,2023-24,542,342,67.5
36750443630472,2023-24,227,0,0
36750443630746,2023-24,479,236,50.5
36750443630811,2023-24,63,30,51.7
36750510115089,2023-24,126,28,23
36750510136432,2023-24,850,3,1.8
36750510136960,2023-24,80,9,12.2
36750510137794,2023-24,110,4,4.3
36750510138107,2023-24,24,5,33.3
36750510139188,2023-24,119,21,19.4
36750513630563,2023-24,55,10,18.9
36750513630696,2023-24,17,1,12.5
36750693630456,2023-24,105,1,1.1
36750693637584,2023-24,687,393,60
36750773630423,2023-24,518,257,50.7
36750773630894,2023-24,430,130,33.2
36750773631009,2023-24,155,0,0
36750773631207,2023-24,120,64,54.2
37103710115998,2023-24,18,0,0
37103710120493,2023-24,15,0,0
37103710128520,2023-24,183,0,0
37103710128538,2023-24,66,0,0
37103710134577,2023-24,73,12,24.5
37103710137752,2023-24,35,4,11.8
37103716119119,2023-24,63,49,81.7
37679830134890,2023-24,917,14,6.8
37679833730447,2023-24,32,14,48.3
37679910140558,2023-24,24,0,0
37680230138073,2023-24,32,13,44.8
37680236037980,2023-24,148,86,59.7
37680236115778,2023-24,95,93,98.9
37680313731478,2023-24,258,205,81.3
37680490129221,2023-24,112,17,22.1
37680490132506,2023-24,139,31,24.6
37680490136416,2023-24,149,51,37.2
37680490136614,2023-24,36,3,18.8
37681060111195,2023-24,310,187,61.9
37681060127241,2023-24,172,146,86.9
37681060137034,2023-24,44,2,7.1
37681063730058,2023-24,493,250,55.1
37681063731023,2023-24,232,154,68.4
37681063732054,2023-24,174,0,0
37681063732062,2023-24,465,180,45.6
37681063735313,2023-24,469,199,50.8
37681223730967,2023-24,43,23,54.8
37681223732179,2023-24,474,230,55.8
37681223732195,2023-24,68,0,0
37681300000001,2023-24,12,0,0
37681300128793,2023-24,19,0,0
37681300132548,2023-24,50,11,33.3
37681300139063,2023-24,34,18,64.3
37681303730066,2023-24,506,248,60.9
37681303730702,2023-24,358,185,56.9
37681303731262,2023-24,519,315,61.8
37681303731536,2023-24,29,21,77.8
37681303731692,2023-24,424,120,39.2
37681303731809,2023-24,448,162,42.1
37681303732336,2023-24,603,227,44.2
37681303732559,2023-24,14,0,0
37681303732625,2023-24,506,205,51.1
37681303732732,2023-24,569,531,95.3
37681303734548,2023-24,386,130,41.5
37681303734761,2023-24,373,128,45.2
37681303737905,2023-24,437,238,62
37681556117303,2023-24,14,3,23.1
37681630137109,2023-24,156,1,4.5
37681630139402,2023-24,56,1,2.3
37681633731239,2023-24,40,3,9.1
37681713733219,2023-24,26,6,26.1
37681893731072,2023-24,48,33,86.8
37682130123224,2023-24,158,40,31.3
37682130127084,2023-24,55,8,22.9
37682130129668,2023-24,72,11,26.8
37682130136978,2023-24,53,9,18.4
37682133730991,2023-24,20,2,12.5
37682133734878,2023-24,93,34,38.2
37682960118935,2023-24,615,502,84.8
37682960141390,2023-24,41,11,27.5
37682963730074,2023-24,467,318,71
37682963730819,2023-24,601,424,72.5
37682963731528,2023-24,622,483,80.8
37682963735842,2023-24,59,0,0
37682963735867,2023-24,530,328,65
37683040102178,2023-24,22,0,0
37683040131250,2023-24,18,9,50
37683043735958,2023-24,62,0,0
37683043735974,2023-24,352,133,39.9
37683380000001,2023-24,22,4,100
37683380106732,2023-24,94,87,95.6
37683380106799,2023-24,12,3,33.3
37683380107078,2023-24,77,48,65.8
37683380107086,2023-24,94,54,59.3
37683380107094,2023-24,84,61,75.3
37683380107102,2023-24,58,42,75
37683380107177,2023-24,266,154,67.2
37683380107219,2023-24,459,233,56.4
37683380107482,2023-24,24,18,78.3
37683380108787,2023-24,93,87,100
37683380114025,2023-24,373,226,72.9
37683380114462,2023-24,130,120,93.8
37683380118315,2023-24,34,27,79.4
37683380118851,2023-24,69,44,81.5
37683380119610,2023-24,157,152,100
37683380122788,2023-24,55,44,83
37683380124347,2023-24,22,14,77.8
37683380127647,2023-24,76,72,100
37683380131979,2023-24,96,26,43.3
37683380135913,2023-24,13,8,80
37683380136663,2023-24,19,10,55.6
37683383730173,2023-24,262,169,68.1
37683383730181,2023-24,582,408,75
37683383730231,2023-24,333,36,21.4
37683383730314,2023-24,388,271,71.5
37683383730371,2023-24,173,141,81.5
37683383730751,2023-24,31,24,77.4
37683383730884,2023-24,470,399,85.8
37683383730959,2023-24,473,31,13.8
37683383731056,2023-24,56,0,0
37683383731189,2023-24,113,102,90.3
37683383731213,2023-24,218,144,72
37683383731247,2023-24,137,133,97.1
37683383731395,2023-24,127,19,21.3
37683383732781,2023-24,556,409,75.7
37683383732997,2023-24,445,232,59.8
37683383733508,2023-24,318,276,88.5
37683383733698,2023-24,186,115,66.5
37683383734431,2023-24,268,170,65.4
37683383734654,2023-24,395,198,54.5
37683383735750,2023-24,371,266,74.9
37683383737962,2023-24,180,10,22.2
37683386040083,2023-24,21,3,33.3
37683386061964,2023-24,116,115,100
37683460106328,2023-24,543,494,91.5
37683463730033,2023-24,750,592,81.5
37683463731007,2023-24,462,336,79.6
37683463737384,2023-24,57,2,4.3
37683463737418,2023-24,531,416,79.2
37684030125401,2023-24,115,0,0
37684036120893,2023-24,286,52,22.9
37684110000000,2023-24,429,42,14.4
37684110000001,2023-24,11,0,0
37684110111831,2023-24,595,373,65.8
37684110140939,2023-24,161,36,30.8
37684113730124,2023-24,397,198,53.1
37684113730405,2023-24,565,349,65
37684113730801,2023-24,348,122,39.4
37684113730843,2023-24,701,492,74
37684113731064,2023-24,538,200,41
37684113731155,2023-24,16,9,56.3
37684113731304,2023-24,112,0,0
37684113731460,2023-24,12,0,0
37684113731502,2023-24,534,194,41.1
37684113731627,2023-24,633,427,70.3
37684113732047,2023-24,186,0,0
37684113732849,2023-24,463,242,55.6
37684113733953,2023-24,304,113,40.8
37684113738226,2023-24,677,211,34.1
37684113738234,2023-24,461,214,49.8
37684520106120,2023-24,575,3,2.4
37684520114264,2023-24,34,1,3.1
37684520115451,2023-24,113,0,0
37684520118430,2023-24,370,296,82.5
37684520124917,2023-24,18,4,25
37684520126300,2023-24,25,1,5.6
37684523730728,2023-24,420,155,42
37684523730942,2023-24,114,56,50.5
37684523732039,2023-24,67,0,0
37684523738705,2023-24,514,212,45.5
37735510127423,2023-24,367,303,83.9
37735513730017,2023-24,34,0,0
37735513730694,2023-24,603,447,78.1
37735513731163,2023-24,14,4,30.8
37735690136267,2023-24,144,49,35
37735690140079,2023-24,97,20,24.1
37735693731221,2023-24,214,20,17.5
37735693735206,2023-24,392,166,47.4
37735693739018,2023-24,594,301,53.3
37735693739026,2023-24,93,0,0
37737910105726,2023-24,697,470,70
37737910138222,2023-24,16,4,36.4
37737913730215,2023-24,104,0,0
37737913730793,2023-24,38,0,0
37737913737632,2023-24,863,615,73.5
37754160132472,2023-24,40,6,16.2
37754160138651,2023-24,79,2,6.7
37754160139378,2023-24,23,13,59.1
37754160139386,2023-24,42,1,2.9
37754160139451,2023-24,311,0,0
37754163730975,2023-24,13,11,100
37756143731114,2023-24,272,101,39.3
37756143731312,2023-24,34,0,0
37756143731601,2023-24,32,0,0
37764710114678,2023-24,153,152,100
37764710114694,2023-24,93,92,100
37764710137067,2023-24,99,98,100
37768510129320,2023-24,84,29,40.8
37770990136077,2023-24,121,8,12.5
37771070136473,2023-24,133,10,12.2
38103890000001,2023-24,22,0,0
38103893830395,2023-24,37,0,0
38103893830445,2023-24,24,1,7.7
38103896069561,2023-24,12,0,0
38684780101774,2023-24,235,0,0
38684780102103,2023-24,49,23,56.1
38684780107300,2023-24,106,99,96.1
38684780118141,2023-24,2264,1,1.9
38684780119875,2023-24,99,39,83
38684780119958,2023-24,65,36,66.7
38684780127530,2023-24,85,78,98.7
38684783830031,2023-24,116,0,0
38684783830064,2023-24,113,2,8
38684783830197,2023-24,118,28,33.7
38684783830205,2023-24,123,79,73.1
38684783830254,2023-24,220,118,65.2
38684783830288,2023-24,305,191,70
38684783830387,2023-24,175,138,83.6
38684783830403,2023-24,90,24,39.3
38684783830429,2023-24,16,1,11.1
38684783830437,2023-24,123,118,100
38684783831765,2023-24,425,275,73.1
38684783833241,2023-24,490,294,67
38684783833407,2023-24,648,579,93.7
38684783834082,2023-24,251,119,60.1
38684783834769,2023-24,107,39,49.4
38684783839081,2023-24,518,340,75.2
39103970120717,2023-24,529,0,0
39103973930195,2023-24,28,1,7.7
39103973930468,2023-24,318,1,0.9
39103973930476,2023-24,279,64,24.7
39103976069215,2023-24,22,0,0
39685023930054,2023-24,21,0,0
39685023932308,2023-24,184,60,34.7
39685693933793,2023-24,63,0,0
39685693933801,2023-24,677,270,41.8
39685770118307,2023-24,29,0,0
39685773933959,2023-24,154,57,37.5
39685850000001,2023-24,11,0,0
39685850101956,2023-24,171,150,93.2
39685850108225,2023-24,428,122,31.9
39685850122580,2023-24,96,23,25.3
39685850139261,2023-24,27,4,14.8
39685853930237,2023-24,439,135,33.4
39685853930278,2023-24,56,1,2.7
39685853930344,2023-24,80,1,1.7
39685853930443,2023-24,81,61,75.3
39685853934759,2023-24,497,118,25.2
39685853934767,2023-24,91,0,0
39685853934783,2023-24,486,134,29.9
39685930101576,2023-24,307,104,36.6
39685930112565,2023-24,89,0,0
39685930116376,2023-24,405,155,41.4
39685933930310,2023-24,403,135,35.3
39685933932001,2023-24,364,99,28.9
39685933935103,2023-24,403,131,35.6
39685933935111,2023-24,131,1,0.9
39686270126755,2023-24,73,54,77.1
39686270127191,2023-24,228,44,25.9
39686270129916,2023-24,30,17,60.7
39686270133116,2023-24,171,0,0
39686270136028,2023-24,101,0,0
39686270136135,2023-24,75,4,5.6
39686276119309,2023-24,85,27,34.2
39686500125849,2023-24,270,65,31.7
39686500128215,2023-24,21,0,0
39686503935756,2023-24,254,123,49.6
39686760108159,2023-24,541,116,23.8
39686760115402,2023-24,57,8,14
39686760118497,2023-24,92,69,84.1
39686760119743,2023-24,103,96,93.2
39686760119784,2023-24,128,0,0
39686760120733,2023-24,47,31,66
39686760123802,2023-24,94,87,94.6
39686760124248,2023-24,48,28,59.6
39686763930211,2023-24,118,0,0
39686763930427,2023-24,95,25,26.3
39686763932100,2023-24,660,228,38.3
39686763932654,2023-24,516,89,19.5
39686763937406,2023-24,484,57,13.5
39754990102392,2023-24,124,97,78.9
39754990114140,2023-24,120,0,0
39754990119040,2023-24,446,162,40.4
39754990139949,2023-24,99,11,19
39754993930302,2023-24,518,134,28.8
39754993938008,2023-24,443,146,37.8
39767600128967,2023-24,488,335,69.5
40104050101725,2023-24,183,0,0
40104054030250,2023-24,31,0,0
40687004030102,2023-24,53,7,13.5
40687004030151,2023-24,57,0,0
40687004030755,2023-24,222,84,39.4
40687590125328,2023-24,55,33,61.1
40687590140194,2023-24,45,6,13.3
40687594030268,2023-24,206,89,46.1
40687594030557,2023-24,456,200,45.9
40687594033205,2023-24,95,0,0
40688094030045,2023-24,56,0,0
40688094034807,2023-24,183,101,57.7
40688094036703,2023-24,377,270,73.8
40688334037008,2023-24,16,0,0
40688414030185,2023-24,41,1,2.6
40688414037701,2023-24,172,110,65.5
40754570119354,2023-24,33,1,3.4
40754574035754,2023-24,451,134,32.1
40754574035762,2023-24,131,0,0
40754654032009,2023-24,30,18,60
41104130135269,2023-24,33,0,0
41688904130027,2023-24,22,0,0
41688904132817,2023-24,260,102,42.7
41689160112284,2023-24,106,27,32.5
41689240127548,2023-24,103,102,100
41689244133393,2023-24,261,156,64.2
41689244135075,2023-24,121,90,78.3
41689244137535,2023-24,166,86,55.5
41689244137592,2023-24,103,0,0
41689244137790,2023-24,336,153,49.2
41689404135331,2023-24,18,9,60
