campus,ceeb,cds14,school_name,city,county,applicants_2325,admits_2325,admit_rate_2325,ela_pct_met_avg,math_pct_met_avg,avg_pct_met,upp_pct_2425,lcff_plus,ag_cohort_2425,ag_met_2425,admits_per_eligible,match_method,match_score
Berkeley,052605,41690624136693,SEQUOIA HIGH SCHOOL,Redwood City,San Mateo,316,54,17.09,57.7,32.86,45.28,44.71,N,464,238,0.2269,gardiner_seed,1.00
Berkeley,050385,19643371931187,BURBANK HIGH SCHOOL,Burbank,Los Angeles,310,42,13.55,59.81,36.37,48.09,44.08,N,612,320,0.1313,gardiner_seed,1.00
Berkeley,052462,01612750136515,PIEDMONT HIGH SCHOOL,Piedmont,Alameda,309,43,13.92,92.8,78.94,85.87,4.09,N,207,189,0.2275,gardiner_seed,1.00
Berkeley,053953,34673140108753,PLEASANT GROVE HIGH SCHOOL,Elk Grove,Sacramento,309,27,8.74,70.12,58.89,64.51,34.74,N,598,357,0.0756,gardiner_seed,1.00
Berkeley,053087,43694274330031,INDEPENDENCE HIGH SCHOOL,San Jose,Santa Clara,307,26,8.47,63.71,32.91,48.31,62.39,N,576,273,0.0952,fuzzy_name_county,1.00
Berkeley,050050,19757131930163,ALHAMBRA HIGH SCHOOL,Alhambra,Los Angeles,306,53,17.32,65.03,35.24,50.13,57.78,N,517,325,0.1631,gardiner_seed,1.00
Berkeley,053521,19650601939602,WEST HIGH SCHOOL,Torrance,Los Angeles,306,38,12.42,76.66,53.73,65.2,30.31,N,470,328,0.1159,gardiner_seed,1.00
Berkeley,050628,10621170113555,CLOVIS NORTH HIGH SCHOOL,Fresno,Fresno,304,57,18.75,93.78,65.52,79.65,28.52,N,619,444,0.1284,gardiner_seed,1.00
Berkeley,050919,48705404830170,ANGELO RODRIGUEZ HIGH SCHOOL,Fairfield,Solano,304,20,6.58,72.25,35.3,53.77,39.6,N,521,312,0.0641,gardiner_seed,1.00
Berkeley,051580,19647331932540,EAGLE ROCK HIGH SCHOOL,Los Angeles,Los Angeles,304,60,19.74,63.98,36.3,50.14,54.65,N,343,252,0.2381,gardiner_seed,1.00
Berkeley,053808,41690624138053,WOODSIDE HIGH SCHOOL,Woodside,San Mateo,302,46,15.23,61.31,41.43,51.37,32.89,N,420,261,0.1762,fuzzy_name_county,1.00
Berkeley,051525,19647331933852,ALEXANDER HAMILTON HIGH SCHOOL,Los Angeles,Los Angeles,299,65,21.74,63.0,23.57,43.29,76.4,Y,502,293,0.2218,gardiner_seed,1.00
Berkeley,052887,37683383730314,UNIVERSITY CITY HIGH SCHOOL,San Diego,San Diego,299,18,6.02,77.55,47.99,62.77,49.22,N,385,262,0.0687,gardiner_seed,1.00
Berkeley,051650,19647331935568,JOHN MARSHALL HIGH SCHOOL,Los Angeles,Los Angeles,298,43,14.43,63.58,42.87,53.22,71.66,N,434,291,0.1478,gardiner_seed,1.00
Berkeley,051968,30664643030210,CAPISTRANO VALLEY HIGH SCHOOL,Mission Viejo,Orange,297,36,12.12,74.68,47.25,60.97,41.29,N,486,289,0.1246,gardiner_seed,1.00
Berkeley,053028,34752830102236,INDERKUM HIGH SCHOOL,Sacramento,Sacramento,296,37,12.5,51.9,27.61,39.75,58.34,N,512,312,0.1186,gardiner_seed,1.00
Berkeley,053103,43694014338505,WESTMONT HIGH SCHOOL,Campbell,Santa Clara,296,38,12.84,69.03,49.5,59.27,43.22,N,408,275,0.1382,gardiner_seed,1.00
Berkeley,053280,43696744330122,SANTA CLARA HIGH SCHOOL,Santa Clara,Santa Clara,294,36,12.24,71.6,46.16,58.88,30.79,N,485,250,0.144,fuzzy_name_county,1.00
Berkeley,053062,19752911995810,GABRIELINO HIGH SCHOOL,San Gabriel,Los Angeles,292,25,8.56,66.79,54.03,60.41,71.97,N,369,206,0.1214,gardiner_seed,1.00
Berkeley,050818,09618530930081,OAK RIDGE HIGH SCHOOL,El Dorado Hills,El Dorado,291,32,11.0,74.66,60.41,67.53,10.66,N,631,454,0.0705,gardiner_seed,1.00
Berkeley,053272,42767864235230,SAN MARCOS HIGH SCHOOL,Santa Barbara,Santa Barbara,291,65,22.34,54.02,32.96,43.49,58.62,N,420,254,0.2559,gardiner_seed,1.00
Berkeley,053635,19647331938968,VAN NUYS HIGH SCHOOL,Van Nuys,Los Angeles,291,60,20.62,56.45,33.75,45.1,85.93,Y,504,293,0.2048,gardiner_seed,1.00
Berkeley,050602,37684113731627,OTAY RANCH HIGH SCHOOL,Chula Vista,San Diego,290,38,13.1,73.44,34.86,54.15,39.14,N,632,435,0.0874,gardiner_seed,1.00
Berkeley,053158,19649641937754,SAN MARINO HIGH SCHOOL,San Marino,Los Angeles,290,49,16.9,88.96,82.9,85.93,14.67,N,209,174,0.2816,gardiner_seed,1.00
Berkeley,054181,30664640113381,SAN JUAN HILLS HIGH SCHOOL,San Juan Capistrano,Orange,287,32,11.15,77.97,52.86,65.42,38.42,N,693,493,0.0649,gardiner_seed,1.00
Berkeley,050770,19644511932441,DOWNEY HIGH SCHOOL,Downey,Los Angeles,286,28,9.79,65.58,33.02,49.3,80.0,Y,962,622,0.045,gardiner_seed,1.00
Berkeley,053145,40688094036703,SAN LUIS OBISPO HIGH SCHOOL,San Luis Obispo,San Luis Obispo,286,43,15.03,72.52,51.67,62.1,40.17,N,386,287,0.1498,gardiner_seed,1.00
Berkeley,050659,07617540731646,COLLEGE PARK HIGH SCHOOL,Pleasant Hill,Contra Costa,284,31,10.92,64.77,44.14,54.46,41.99,N,496,236,0.1314,fuzzy_name_county,1.00
Berkeley,051561,19647331932847,LA CENTER ENRICHED STUDIES,Los Angeles,Los Angeles,280,61,21.79,69.94,48.81,59.38,56.96,N,186,153,0.3987,gardiner_seed,1.00
Berkeley,052814,30664643036001,SAN CLEMENTE HIGH SCHOOL,San Clemente,Orange,279,37,13.26,75.8,49.64,62.72,38.06,N,727,462,0.0801,gardiner_seed,1.00
Berkeley,054709,37735510127423,SAGE CREEK HIGH SCHOOL,Carlsbad,San Diego,278,26,9.35,81.1,59.9,70.5,30.49,N,351,279,0.0932,gardiner_seed,1.00
Berkeley,051350,37681303732732,HELIX HIGH SCHOOL,La Mesa,San Diego,277,22,7.94,78.44,58.21,68.33,65.78,N,600,562,0.0391,gardiner_seed,1.00
Berkeley,050845,19645351932763,EL SEGUNDO HIGH SCHOOL,El Segundo,Los Angeles,276,27,9.78,80.81,63.65,72.23,13.39,N,350,282,0.0957,gardiner_seed,1.00
Berkeley,052225,01612590135905,OAKLAND HIGH SCHOOL,Oakland,Alameda,276,48,17.39,37.28,18.41,27.84,90.5,Y,372,201,0.2388,gardiner_seed,1.00
Berkeley,052238,01612590137943,SKYLINE HIGH SCHOOL,Oakland,Alameda,273,53,19.41,45.36,23.47,34.41,76.16,Y,314,193,0.2746,gardiner_seed,1.00
Berkeley,052694,19734451939834,GLEN A WILSON HIGH SCHOOL,Hacienda Heights,Los Angeles,272,41,15.07,79.67,60.38,70.03,66.41,N,359,234,0.1752,gardiner_seed,1.00
Berkeley,052117,56737595633748,NEWBURY PARK HIGH SCHOOL,Newbury Park,Ventura,271,44,16.24,67.65,47.21,57.43,20.37,N,530,311,0.1415,gardiner_seed,1.00
Berkeley,052742,27661592730109,ALISAL HIGH SCHOOL,Salinas,Monterey,269,49,18.22,53.17,19.39,36.28,95.37,Y,634,292,0.1678,gardiner_seed,1.00
Berkeley,052696,19734521937564,JOHN A ROWLAND HIGH SCHOOL,Rowland Heights,Los Angeles,268,32,11.94,72.16,44.23,58.19,74.85,N,488,234,0.1368,gardiner_seed,1.00
Berkeley,052705,34674393435419,C K MCCLATCHY HIGH SCHOOL,Sacramento,Sacramento,267,37,13.86,42.33,22.55,32.44,53.09,N,582,293,0.1263,gardiner_seed,1.00
Berkeley,050692,33670333330701,SANTIAGO HIGH SCHOOL,Corona,Riverside,265,56,21.13,73.79,42.64,58.21,63.6,N,846,576,0.0972,gardiner_seed,1.00
Berkeley,053125,01613090130849,ARROYO HIGH SCHOOL,San Lorenzo,Alameda,265,37,13.96,59.32,32.28,45.8,68.11,N,373,163,0.227,gardiner_seed,1.00
Berkeley,050320,19643111930981,BEVERLY HILLS HIGH SCHOOL,Beverly Hills,Los Angeles,264,48,18.18,67.14,47.86,57.5,33.08,N,322,206,0.233,gardiner_seed,1.00
Berkeley,053234,30736433032109,FOOTHILL HIGH SCHOOL,Santa Ana,Orange,264,27,10.23,72.5,48.88,60.69,48.49,N,529,402,0.0672,gardiner_seed,1.00
Berkeley,053096,43696664335949,PIONEER HIGH SCHOOL,San Jose,Santa Clara,263,36,13.69,65.43,41.98,53.7,33.52,N,357,220,0.1636,fuzzy_name_county,1.00
Berkeley,053499,33751923330370,TEMECULA VALLEY HIGH SCHOOL,Temecula,Riverside,262,34,12.98,66.26,34.81,50.53,37.24,N,642,472,0.072,gardiner_seed,1.00
Berkeley,052728,34674393430865,WEST CAMPUS HIGH SCHOOL,Sacramento,Sacramento,261,41,15.71,92.38,70.55,81.46,45.31,N,222,216,0.1898,gardiner_seed,1.00
Berkeley,050400,19643371931237,JOHN BURROUGHS HIGH SCHOOL,Burbank,Los Angeles,259,41,15.83,71.6,38.05,54.83,28.38,N,533,301,0.1362,gardiner_seed,1.00
Berkeley,053113,43694274330015,YERBA BUENA HIGH SCHOOL,San Jose,Santa Clara,259,37,14.29,53.75,28.38,41.06,76.55,Y,437,224,0.1652,gardiner_seed,1.00
Berkeley,050003,19646831930080,AGOURA HIGH SCHOOL,Agoura Hills,Los Angeles,258,42,16.28,67.09,43.95,55.52,26.74,N,421,268,0.1567,gardiner_seed,1.00
Berkeley,053276,43696744338802,ADRIAN C WILCOX HIGH SCHOOL,Santa Clara,Santa Clara,257,30,11.67,67.76,41.7,54.73,34.2,N,480,237,0.1266,gardiner_seed,1.00
Berkeley,052770,21654822131340,ARCHIE WILLIAMS HIGH SCHOOL,San Anselmo,Marin,256,25,9.77,68.79,50.13,59.46,12.45,N,294,221,0.1131,fuzzy_name_county,1.00
Berkeley,050217,15635291530344,STOCKDALE HIGH SCHOOL,Bakersfield,Kern,253,41,16.21,71.06,39.57,55.31,45.5,N,584,314,0.1306,gardiner_seed,1.00
Berkeley,053868,37737910105726,MISSION HILLS HIGH SCHOOL,San Marcos,San Diego,253,24,9.49,56.91,29.35,43.13,45.84,N,680,447,0.0537,gardiner_seed,1.00
Berkeley,053033,38684783830387,RUTH ASAWA SCHOOL OF THE ARTS,San Francisco,San Francisco,250,45,18.0,82.85,59.26,71.05,22.79,N,181,153,0.2941,gardiner_seed,1.00
Berkeley,053344,43694014336137,PROSPECT HIGH SCHOOL,Saratoga,Santa Clara,250,35,14.0,60.72,45.76,53.24,51.37,N,360,226,0.1549,gardiner_seed,1.00
Berkeley,050676,33670333330446,CENTENNIAL HIGH SCHOOL,Corona,Riverside,249,59,23.69,62.58,32.2,47.39,81.78,Y,678,376,0.1569,gardiner_seed,1.00
Berkeley,053903,37683380107219,SAN DIEGO HIGH SCHOOL,San Diego,San Diego,249,50,20.08,51.76,20.99,36.38,72.1,N,481,222,0.2252,fuzzy_name_county,1.00
Berkeley,054072,37684110111831,OLYMPIAN HIGH SCHOOL,Chula Vista,San Diego,248,18,7.26,72.49,47.6,60.05,32.07,N,567,397,0.0453,gardiner_seed,1.00
Berkeley,054321,30666470119404,YORBA LINDA HIGH SCHOOL,Yorba Linda,Orange,248,34,13.71,72.55,56.28,64.41,30.17,N,333,234,0.1453,gardiner_seed,1.00
Berkeley,052980,38684783834082,MISSION SENIOR HIGH SCHOOL,San Francisco,San Francisco,244,102,41.8,19.65,7.23,13.44,77.54,Y,268,130,0.7846,fuzzy_name_county,1.00
Berkeley,054231,01613090114421,KIPP KING COLLEGIATE HIGH SCH,San Lorenzo,Alameda,242,31,12.81,73.83,47.68,60.75,74.17,N,160,157,0.1975,gardiner_seed,1.00
Berkeley,050771,19644511939164,WARREN HIGH SCHOOL,Downey,Los Angeles,241,33,13.69,71.16,27.65,49.41,80.52,Y,861,572,0.0577,gardiner_seed,1.00
Berkeley,053739,30665483038445,WESTMINSTER HIGH SCHOOL,Westminster,Orange,241,42,17.43,67.48,38.62,53.05,87.39,Y,634,312,0.1346,gardiner_seed,1.00
Berkeley,053231,21654662134005,TERRA LINDA HIGH SCHOOL,San Rafael,Marin,239,28,11.72,70.42,38.95,54.69,51.68,N,327,210,0.1333,fuzzy_name_county,1.00
Berkeley,051719,19647331995448,FRANCISCO BRAVO MEDICAL MAGNET,Los Angeles,Los Angeles,238,46,19.33,81.93,44.59,63.26,81.43,Y,389,312,0.1474,gardiner_seed,1.00
Berkeley,053055,19757131937697,SAN GABRIEL HIGH SCHOOL,San Gabriel,Los Angeles,234,28,11.97,61.93,42.98,52.45,76.43,Y,467,286,0.0979,gardiner_seed,1.00
Berkeley,050472,37735513730694,CARLSBAD HIGH SCHOOL,Carlsbad,San Diego,233,33,14.16,72.83,45.75,59.29,32.23,N,533,366,0.0902,gardiner_seed,1.00
Berkeley,050370,30664493030640,BREA OLINDA HIGH SCHOOL,Brea,Orange,231,26,11.26,66.24,47.56,56.9,43.5,N,450,260,0.1,gardiner_seed,1.00
Berkeley,051958,30736353030392,TRABUCO HILLS HIGH SCHOOL,Mission Viejo,Orange,230,22,9.57,70.58,45.0,57.79,38.02,N,596,338,0.0651,gardiner_seed,1.00
Berkeley,053906,43695830102368,ANN SOBRATO HIGH SCHOOL,Morgan Hill,Santa Clara,230,15,6.52,68.44,42.05,55.24,33.22,N,376,248,0.0605,fuzzy_name_county,1.00
Berkeley,050572,37684113730405,BONITA VISTA HIGH SCHOOL,Chula Vista,San Diego,229,43,18.78,70.37,32.15,51.26,45.66,N,448,290,0.1483,gardiner_seed,1.00
Berkeley,051301,19645681996131,CLARK MAGNET HIGH SCHOOL,La Crescenta,Los Angeles,229,26,11.35,87.82,71.26,79.54,67.43,N,261,241,0.1079,fuzzy_name_county,0.94
Berkeley,052401,19648811936822,PASADENA HIGH SCHOOL,Pasadena,Los Angeles,228,39,17.11,60.08,27.13,43.61,68.69,N,349,186,0.2097,gardiner_seed,1.00
Berkeley,050888,36676523630373,ETIWANDA HIGH SCHOOL,Etiwanda,San Bernardino,227,24,10.57,75.56,43.07,59.32,55.37,N,874,594,0.0404,gardiner_seed,1.00
Berkeley,053523,19650601938752,TORRANCE HIGH SCHOOL,Torrance,Los Angeles,227,31,13.66,79.46,48.61,64.04,41.83,N,469,335,0.0925,gardiner_seed,1.00
Berkeley,051590,19647331932920,FAIRFAX HIGH SCHOOL,Los Angeles,Los Angeles,225,49,21.78,56.05,23.75,39.9,88.09,Y,386,188,0.2606,gardiner_seed,1.00
Berkeley,052870,37683383735750,POINT LOMA HIGH SCHOOL,San Diego,San Diego,224,30,13.39,61.07,39.38,50.22,43.62,N,398,300,0.1,gardiner_seed,1.00
Berkeley,050966,01611760134452,JOHN F KENNEDY HIGH SCHOOL,Fremont,Alameda,223,21,9.42,60.13,35.55,47.84,59.7,N,337,164,0.128,fuzzy_name_county,1.00
Berkeley,051672,19647331933001,KING DREW MAGNET HS MED/SCI,Los Angeles,Los Angeles,221,46,20.81,73.67,37.19,55.43,90.22,Y,273,234,0.1966,gardiner_seed,1.00
Berkeley,050245,19647331930866,BELL HIGH SCHOOL,Bell,Los Angeles,220,60,27.27,58.03,25.55,41.79,91.71,Y,505,283,0.212,gardiner_seed,1.00
Berkeley,050858,37683463731007,LA COSTA CANYON HIGH SCHOOL,Carlsbad,San Diego,220,31,14.09,75.06,46.75,60.91,19.45,N,360,235,0.1319,gardiner_seed,1.00
Berkeley,051030,30665223032752,GARDEN GROVE HIGH SCHOOL,Garden Grove,Orange,220,32,14.55,71.96,44.11,58.04,83.99,Y,523,335,0.0955,gardiner_seed,1.00
Berkeley,052994,38684783830254,PHILLIP & SALA BURTON ACAD HS,San Francisco,San Francisco,218,14,6.42,59.48,24.98,42.23,73.93,N,232,151,0.0927,fuzzy2_token,0.80
Berkeley,052365,19648731936749,PARAMOUNT HIGH SCHOOL,Paramount,Los Angeles,216,33,15.28,49.57,14.7,32.13,96.76,Y,853,383,0.0862,gardiner_seed,1.00
Berkeley,053105,43696664338950,WILLOW GLEN HIGH SCHOOL,San Jose,Santa Clara,214,38,17.76,54.68,33.0,43.84,42.45,N,375,184,0.2065,gardiner_seed,1.00
Berkeley,050729,30664643038569,DANA HILLS HIGH SCHOOL,Dana Point,Orange,213,25,11.74,72.58,42.57,57.57,43.45,N,436,238,0.105,gardiner_seed,1.00
Berkeley,050829,34673143430592,LAGUNA CREEK HIGH SCHOOL,Elk Grove,Sacramento,210,21,10.0,58.41,30.12,44.26,53.73,N,511,309,0.068,fuzzy_name_county,1.00
Berkeley,052778,27661592730166,EVERETT ALVAREZ HIGH SCHOOL,Salinas,Monterey,210,41,19.52,50.93,14.0,32.46,93.23,Y,465,239,0.1715,gardiner_seed,1.00
Berkeley,053297,44698234437109,SANTA CRUZ HIGH SCHOOL,Santa Cruz,Santa Cruz,210,31,14.76,68.65,51.39,60.02,24.43,N,273,210,0.1476,fuzzy_name_county,1.00
Berkeley,051320,30665553033206,LAGUNA BEACH HIGH SCHOOL,Laguna Beach,Orange,209,28,13.4,83.7,58.66,71.18,17.67,N,198,168,0.1667,fuzzy_name_county,1.00
Berkeley,052543,19642461937051,QUARTZ HILL HIGH SCHOOL,Quartz Hill,Los Angeles,209,39,18.66,47.08,20.44,33.76,43.84,N,814,320,0.1219,gardiner_seed,1.00
Berkeley,053756,19651281934868,LA SERNA HIGH SCHOOL,Whittier,Los Angeles,209,30,14.35,71.87,40.8,56.34,59.7,N,553,351,0.0855,gardiner_seed,1.00
Berkeley,053586,36750693637584,UPLAND HIGH SCHOOL,Upland,San Bernardino,208,33,15.87,67.04,32.68,49.86,70.58,N,700,385,0.0857,gardiner_seed,1.00
Berkeley,051825,19647331938885,UNIVERSITY HIGH SCHOOL,Los Angeles,Los Angeles,207,30,14.49,47.44,22.37,34.91,73.07,N,353,205,0.1463,gardiner_seed,1.00
Berkeley,052792,34673143430618,SHELDON HIGH SCHOOL,Sacramento,Sacramento,207,14,6.76,58.88,29.23,44.06,64.95,N,589,289,0.0484,gardiner_seed,1.00
Berkeley,052858,37683383730181,MIRA MESA HIGH SCHOOL,San Diego,San Diego,207,30,14.49,77.82,45.28,61.55,58.07,N,542,385,0.0779,gardiner_seed,1.00
Berkeley,052590,36678433635042,REDLANDS HIGH SCHOOL,Redlands,San Bernardino,204,41,20.1,75.33,48.42,61.88,62.91,N,509,297,0.138,gardiner_seed,1.00
Berkeley,053520,19650601936277,NORTH HIGH SCHOOL,Torrance,Los Angeles,204,30,14.71,83.82,50.53,67.17,48.79,N,451,269,0.1115,gardiner_seed,1.00
Berkeley,053937,31750850108084,WHITNEY HIGH SCHOOL,Rocklin,Placer,204,31,15.2,76.27,43.58,59.93,21.36,N,453,326,0.0951,gardiner_seed,1.00
Berkeley,052533,37682963735867,POWAY HIGH SCHOOL,Poway,San Diego,203,17,8.37,66.18,48.36,57.27,23.42,N,537,339,0.0501,gardiner_seed,1.00
Berkeley,052730,34674473436714,RIO AMERICANO HIGH SCHOOL,Sacramento,Sacramento,203,28,13.79,62.25,36.19,49.22,44.47,N,417,223,0.1256,fuzzy_name_county,1.00
Berkeley,050980,10621661031897,EDISON HIGH SCHOOL,Fresno,Fresno,202,67,33.17,63.99,34.84,49.42,84.48,Y,518,343,0.1953,gardiner_seed,1.00
Berkeley,051635,19647331933381,JAMES A GARFIELD HIGH SCHOOL,Los Angeles,Los Angeles,202,42,20.79,64.05,26.95,45.5,92.98,Y,526,392,0.1071,gardiner_seed,1.00
Berkeley,052114,01612340130054,NEWARK MEMORIAL HIGH SCHOOL,Newark,Alameda,202,28,13.86,55.4,24.78,40.09,47.33,N,354,134,0.209,gardiner_seed,1.00
Berkeley,052773,36678763632221,CAJON HIGH SCHOOL,San Bernardino,San Bernardino,202,44,21.78,53.97,20.59,37.28,86.97,Y,575,308,0.1429,gardiner_seed,1.00
Berkeley,053195,19647331937838,SAN PEDRO HIGH SCHOOL,San Pedro,Los Angeles,201,29,14.43,57.43,23.98,40.71,77.31,Y,573,405,0.0716,gardiner_seed,1.00
Berkeley,050280,48705244831004,BENICIA HIGH SCHOOL,Benicia,Solano,200,23,11.5,63.51,38.16,50.83,25.39,N,311,176,0.1307,fuzzy_name_county,1.00
Berkeley,053075,43696664333795,ABRAHAM LINCOLN HIGH SCHOOL,San Jose,Santa Clara,200,35,17.5,52.91,19.88,36.39,60.82,N,368,169,0.2071,fuzzy_name_county,1.00
Berkeley,054814,41690470129759,DESIGN TECH HIGH SCHOOL,Redwood City,San Mateo,200,36,18.0,74.36,55.93,65.14,8.82,N,137,125,0.288,gardiner_seed,1.00
Berkeley,052567,33672153330859,MARTIN LUTHER KING HIGH SCHOOL,Riverside,Riverside,199,29,14.57,73.42,40.48,56.95,55.24,N,647,436,0.0665,gardiner_seed,1.00
Berkeley,052609,31750853130150,ROCKLIN HIGH SCHOOL,Rocklin,Placer,199,21,10.55,70.43,55.93,63.18,20.92,N,483,363,0.0579,gardiner_seed,1.00
Berkeley,053430,39685693933801,LINCOLN HIGH SCHOOL,Stockton,San Joaquin,199,24,12.06,58.4,26.02,42.21,71.44,N,671,293,0.0819,fuzzy_name_county,1.00
Berkeley,050723,41689244137790,WESTMOOR HIGH SCHOOL,Daly City,San Mateo,196,16,8.16,65.73,37.37,51.55,46.56,N,333,146,0.1096,fuzzy_name_county,1.00
Berkeley,054375,39754990119040,JOHN C KIMBALL HIGH SCHOOL,Tracy,San Joaquin,196,20,10.2,66.11,35.01,50.56,55.2,N,401,158,0.1266,fuzzy_name_county,1.00
Berkeley,050015,01611190132142,ENCINAL HIGH SCHOOL,Alameda,Alameda,194,25,12.89,67.27,37.14,52.2,49.95,N,224,148,0.1689,gardiner_seed,1.00
Berkeley,052050,27660922732808,MONTEREY HIGH SCHOOL,Monterey,Monterey,194,40,20.62,65.6,29.58,47.59,59.17,N,343,295,0.1356,fuzzy_name_county,1.00
Berkeley,053413,41690704132551,EL CAMINO HIGH,South San Francisco,San Mateo,194,18,9.28,74.97,38.7,56.83,28.11,N,271,179,0.1006,fuzzy_name_county,1.00
Berkeley,051221,30665483034410,MARINA HIGH SCHOOL,Huntington Beach,Orange,190,20,10.53,72.82,53.43,63.13,47.62,N,504,267,0.0749,gardiner_seed,1.00
Berkeley,053305,42693104236030,SANTA MARIA HIGH SCHOOL,Santa Maria,Santa Barbara,190,24,12.63,38.61,13.29,25.95,83.14,Y,693,209,0.1148,gardiner_seed,1.00
Berkeley,051180,35675383537008,HOLLISTER HIGH SCHOOL,Hollister,San Benito,189,26,13.76,51.86,18.94,35.4,63.77,N,856,410,0.0634,fuzzy_name_county,1.00
Berkeley,052210,19644690134858,CA SCH ARTS SAN GABRIEL VALLEY,Duarte,Los Angeles,189,36,19.05,88.05,46.8,67.42,20.43,N,236,203,0.1773,gardiner_seed,1.00
Berkeley,053004,33752000100420,VISTA MURRIETA HIGH SCHOOL,Murrieta,Riverside,189,20,10.58,76.61,40.8,58.7,52.16,N,797,497,0.0402,gardiner_seed,1.00
Berkeley,052130,30665973035045,NEWPORT HARBOR HIGH SCHOOL,Newport Beach,Orange,188,27,14.36,63.85,38.87,51.36,43.62,N,538,315,0.0857,fuzzy_name_county,1.00
Berkeley,053386,49709204930244,MARIA CARRILLO HIGH SCHOOL,Santa Rosa,Sonoma,188,25,13.3,70.14,45.9,58.02,37.44,N,376,211,0.1185,fuzzy_name_county,1.00
Berkeley,050090,30664313030228,ANAHEIM HIGH SCHOOL,Anaheim,Orange,187,22,11.76,40.25,10.62,25.43,95.24,Y,604,425,0.0518,gardiner_seed,1.00
Berkeley,053630,27661590136697,RANCHO SAN JUAN HIGH SCHOOL,Salinas,Monterey,187,51,27.27,51.53,16.73,34.13,85.25,Y,371,217,0.235,fuzzy_name_county,1.00
Berkeley,051045,10621661030675,SUNNYSIDE HIGH SCHOOL,Fresno,Fresno,185,32,17.3,46.97,11.29,29.13,89.08,Y,663,369,0.0867,gardiner_seed,1.00
Berkeley,054663,19647336120158,NEW WEST CHARTER SCHOOL,Los Angeles,Los Angeles,185,35,18.92,,,,,,,,,fuzzy_name_county,1.00
Berkeley,053613,37681303731262,STEELE CANYON HIGH SCHOOL,Spring Valley,San Diego,183,26,14.21,72.82,42.51,57.66,57.55,N,523,337,0.0772,gardiner_seed,1.00
Berkeley,053628,37684113731502,SAN YSIDRO HIGH SCHOOL,San Diego,San Diego,183,39,21.31,40.72,15.02,27.87,85.99,Y,517,193,0.2021,gardiner_seed,1.00
Berkeley,054406,28662660121087,AMERICAN CANYON HIGH SCHOOL,American Canyon,Napa,183,22,12.02,61.36,25.49,43.42,60.29,N,386,201,0.1095,fuzzy_name_county,1.00
Berkeley,050375,07617210733980,LIBERTY HIGH SCHOOL,Brentwood,Contra Costa,182,29,15.93,63.49,26.95,45.22,37.73,N,623,311,0.0932,fuzzy_name_county,1.00
Berkeley,051425,01612000134536,LIVERMORE HIGH SCHOOL,Livermore,Alameda,182,27,14.84,59.71,35.26,47.48,27.59,N,441,211,0.128,fuzzy_name_county,1.00
Berkeley,054043,50711750110593,JAMES C ENOCHS HIGH SCHOOL,Modesto,Stanislaus,180,19,10.56,64.11,32.94,48.52,46.48,N,596,308,0.0617,fuzzy_name_county,1.00
Berkeley,052860,37683383734431,MISSION BAY HIGH,San Diego,San Diego,179,27,15.08,72.24,40.67,56.45,44.6,N,261,174,0.1552,gardiner_seed,1.00
Berkeley,054018,30666700108365,SEGERSTROM HIGH SCHOOL,Santa Ana,Orange,179,24,13.41,63.15,28.52,45.83,81.86,Y,595,376,0.0638,gardiner_seed,1.00
Berkeley,051070,19645761933597,GLENDORA HIGH SCHOOL,Glendora,Los Angeles,178,22,12.36,68.27,50.52,59.39,23.54,N,529,344,0.064,gardiner_seed,1.00
Berkeley,052172,21654172133056,SAN MARIN HIGH SCHOOL,Novato,Marin,177,19,10.73,67.39,39.05,53.22,37.28,N,301,199,0.0955,fuzzy_name_county,1.00
Berkeley,051576,19647331932888,DOWNTOWN MAGNETS HIGH SCHOOL,Los Angeles,Los Angeles,176,32,18.18,83.1,54.67,68.89,81.56,Y,173,148,0.2162,gardiner_seed,1.00
Berkeley,053655,56726525637822,VENTURA HIGH SCHOOL,Ventura,Ventura,175,30,17.14,59.47,27.31,43.39,61.22,N,463,163,0.184,fuzzy_name_county,1.00
Berkeley,053755,19651281931302,CALIFORNIA HIGH SCHOOL,Whittier,Los Angeles,175,43,24.57,70.42,34.19,52.3,81.6,Y,495,317,0.1356,gardiner_seed,1.00
Berkeley,052478,30666473031929,EL DORADO HIGH SCHOOL,Placentia,Orange,174,22,12.64,77.42,50.55,63.98,37.34,N,428,260,0.0846,gardiner_seed,1.00
Berkeley,053847,42693100102285,PIONEER VALLEY HIGH SCHOOL,Santa Maria,Santa Barbara,174,31,17.82,48.99,21.07,35.03,76.2,Y,723,336,0.0923,gardiner_seed,1.00
Berkeley,050618,10621171030501,BUCHANAN HIGH SCHOOL,Clovis,Fresno,173,25,14.45,83.55,54.2,68.88,35.79,N,651,411,0.0608,gardiner_seed,1.00
Berkeley,052170,21654172132272,NOVATO HIGH SCHOOL,Novato,Marin,173,32,18.5,57.27,29.7,43.49,51.59,N,351,182,0.1758,gardiner_seed,1.00
Berkeley,052755,27661592734556,SALINAS HIGH SCHOOL,Salinas,Monterey,173,35,20.23,66.51,29.54,48.03,78.03,Y,609,321,0.109,fuzzy_name_county,1.00
Berkeley,053336,19651361931740,SAUGUS HIGH SCHOOL,Santa Clarita,Los Angeles,173,22,12.72,81.83,47.5,64.67,22.87,N,542,147,0.1497,gardiner_seed,1.00
