ceeb,cds14,dv_name,cde_name,match_method,match_score
053892,37683380107177,CRAWFORD MULTIMEDIA & VIS ARTS,Crawford High,fuzzy_name_county,0.94
053893,37683380107094,KEARNY COLLEGE CONNECTIONS,Kearny College Connections,fuzzy_name_county,1.00
053894,37683380107177,CRAWFORD IDEA,Crawford High,fuzzy_name_county,0.94
053896,37683380107177,CRAWFORD CHAMPS,Crawford High,fuzzy_name_county,0.94
053897,37683380107177,CRAWFORD LAW AND BUSINESS,Crawford High,fuzzy_name_county,0.94
053898,37683380107219,SAN DIEGO CIMA,San Diego Science and Technology,fuzzy_name_county,0.94
053899,,SCHOOL MEDIA VISUAL PERFORMING,,unmatched,0.50
053900,37683383731247,KEARNY SCH BIOMED SCIENCE TECH,High Tech High,fuzzy_name_county,0.94
053901,37683380107219,SAN DIEGO HS OF BUISNESS,San Diego Science and Technology,fuzzy_name_county,0.94
053902,,MANDELA HIGH SCHOOL,,unmatched,0.57
053903,37683380107219,SAN DIEGO HIGH SCHOOL,San Diego Science and Technology,fuzzy_name_county,1.00
053904,19647330101196,ICEF VIEW PARK PREPARATORY HIGH SCH,View Park Preparatory Accelerated High,fuzzy_name_county,0.94
053906,43695830102368,ANN SOBRATO HIGH SCHOOL,Ann Sobrato High,fuzzy_name_county,1.00
053907,37683380107219,SAN DIEGO INTL STUDIES,San Diego Science and Technology,fuzzy_name_county,0.94
053908,37683380107219,SAN DIEGO LEADS,San Diego Science and Technology,fuzzy_name_county,0.94
053909,37683383731247,SAN DIEGO METRO REGIONAL TECHNICAL,High Tech High,fuzzy_name_county,0.94
053910,19647330101659,CATCH PREP CHARTER HIGH,Crenshaw Arts-Technology Charter High,fuzzy_name_county,0.94
053912,45701360106013,UNIVERSITY PREPARATORY SCHOOL,University Preparatory,fuzzy_name_county,1.00
053914,33670330135574,ACADEMY OF INNOVATION,Academy of Innovation,fuzzy_name_county,1.00
053916,34674390101907,MET SACRAMENTO HIGH SCHOOL,The MET,fuzzy_name_county,0.94
053922,37683380107219,LEARNING CHOICE ACADEMY - SAN DIEGO,San Diego Science and Technology,fuzzy_name_county,0.94
053927,34674390101972,ROSEMONT HIGH SCHOOL,Rosemont High,fuzzy_name_county,1.00
053931,30664313030384,POLARIS HIGH SCHOOL,Polaris High (Alternative),fuzzy_name_county,1.00
053937,31750850108084,WHITNEY HIGH SCHOOL,Whitney High,gardiner_seed,1.00
053941,39103973930476,VENTURE ACADEMY,Venture Academy,fuzzy_name_county,1.00
053945,37683380106732,HIGH TECH HIGH INTERNATIONAL,High Tech High International,fuzzy_name_county,1.00
053946,37681223730967,OASIS HIGH SCHOOL,Oasis High (Alternative),fuzzy2_token,0.80
053947,,MARIN SCHOOL OF ARTS & TECH,,unmatched,0.76
053952,39686760124248,PACIFIC LAW ACADEMY,Pacific Law Academy,fuzzy_name_county,1.00
053953,34673140108753,PLEASANT GROVE HIGH SCHOOL,Pleasant Grove High,gardiner_seed,1.00
053958,39685850108225,RONALD E MCNAIR HIGH SCHOOL,Ronald E. McNair High,gardiner_seed,1.00
053961,,LEADERSHIP PUBLIC SCHOOLS-ESJ,,unmatched,0.49
053962,47104700117168,GOLDEN EAGLE CHARTER SCHOOL,Golden Eagle Charter,fuzzy_name_county,1.00
053964,51714640107722,RIVER VALLEY HIGH SCHOOL,River Valley High,gardiner_seed,1.00
053966,39686760108159,CESAR CHAVEZ HIGH SCHOOL,Cesar Chavez High,fuzzy_name_county,1.00
053969,19101990100776,NORTH VALLEY MILITARY INST,North Valley Military Institute College Preparatory Academy,fuzzy_name_county,0.94
053970,07617960735902,LEADERSHIP PUBLIC SCH RICHMOND,Richmond High,fuzzy_name_county,0.94
053972,01612590135905,OAKLAND MILITARY INST COL PREP,Oakland High,fuzzy_name_county,0.94
053974,19647330109447,SANTEE EDUCATION COMPLEX,Santee Education Complex,gardiner_seed,1.00
053975,19647331935352,ANIMO S LOS ANGELES CHARTER HS,Los Angeles Senior High,fuzzy_name_county,0.94
053976,10622650108092,ORANGE COVE HIGH SCHOOL,Orange Cove High,fuzzy_name_county,1.00
053978,33752420109108,CITRUS HILL HIGH SCHOOL,Citrus Hill High,gardiner_seed,1.00
053980,19647330109454,SOUTH EAST HIGH SCHOOL,South East High,gardiner_seed,1.00
053981,19643521933951,HAWTHORNE MATH & SCI ACADEMY,Hawthorne High,fuzzy_name_county,0.94
053983,19647330106864,ALLIANCE GERTZ-RESSLER HIGH SC,Alliance Gertz-Ressler Richard Merkin 6-12 Complex,gardiner_seed,1.00
053984,34674390108951,HEALTH PROFESSIONS HIGH SCH,Arthur A. Benjamin Health Professions High,hand_verified,0.98
053988,50710430108076,CENTRAL VALLEY HIGH SCHOOL,Central Valley High,gardiner_seed,1.00
053991,19647330127910,CAMINO NUEVO HIGH SCHOOL,Camino Nuevo High #2,fuzzy_name_county,0.94
053993,19649071996693,SCHOOL OF ARTS AND ENTERPRISE,School of Arts and Enterprise,fuzzy_name_county,1.00
053995,33751760107920,LAKESIDE HIGH SCHOOL,Lakeside High,fuzzy_name_county,1.00
053996,,HIGH TECH HIGH BAYSHORE,,unmatched,0.38
053998,19647330109462,MAYWOOD ACADEMY HIGH SCHOOL,Maywood Academy High,fuzzy_name_county,1.00
054000,34765050108415,HERITAGE PEAK CHARTER SCHOOL,Heritage Peak Charter,fuzzy_name_county,1.00
054003,10621660108555,DESIGN SCIENCE MIDDLE COLG HS,Design Science Early College High,fuzzy_name_county,0.95
054013,33736760100255,DESERT MIRAGE HIGH SCHOOL,Desert Mirage High,gardiner_seed,1.00
054015,19757131930122,VAUGHN NEXT CENTURY LEARN CTR,Century High,fuzzy_name_county,0.94
054018,30666700108365,SEGERSTROM HIGH SCHOOL,Segerstrom High,gardiner_seed,1.00
054020,39754990102392,MILLENNIUM HIGH SCHOOL,Millennium Charter,fuzzy_name_county,0.94
054024,19647336116750,COMMUNITY CHARTER EARLY COLLEG,PUC Community Charter Middle and PUC Community Charter Early College High,fuzzy_name_county,0.94
054025,19647330102541,NEW DESIGNS CHARTER SCHOOL,New Designs Charter,fuzzy_name_county,1.00
054027,33672496114748,SAN JACINTO VALLEY ACADEMY,San Jacinto Valley Academy,fuzzy_name_county,1.00
054028,19647330107011,INTERNATIONAL STUDIES LEARNING CTR,International Studies Learning Center at Legacy High School Complex,hand_verified,0.95
054030,19647336058002,ROBERT FULTON COLLEGE PREP SCH,Robert Fulton College Preparatory,fuzzy2_token,0.80
054031,,BUSINESS ENTREPRENEURIAL,,unmatched,0.41
054036,,EXCEL COLLEGE PREPARATORY HS,,unmatched,0.71
054043,50711750110593,JAMES C ENOCHS HIGH SCHOOL,James C. Enochs High,fuzzy_name_county,1.00
054044,49709040101923,ROSELAND UNIVERSITY PREP,Roseland Charter,hand_verified,0.65
054045,44697990105858,PAJARO VALLEY HS,Pajaro Valley High,fuzzy_name_county,1.00
054046,19647330108878,CHARTER HS ARTS MEDIA PERFORM,CHAMPS - Charter HS of Arts-Multimedia & Performing,hand_verified,0.98
054047,38684780107300,CITY ARTS AND LEADERSHIP ACADEMY,City Arts and Tech High,fuzzy_name_county,1.00
054053,19647330112029,M C LEARNING COMPLX-SCH OF BUS&TRSM,School of Business and Tourism at Contreras Learning Complex,hand_verified,0.95
054054,37683380108787,HIGH TECH HIGH MEDIA ARTS,High Tech High Media Arts,fuzzy_name_county,1.00
054055,19647330107755,PORT OF LOS ANGELES HS,Port of Los Angeles High,fuzzy_name_county,1.00
054057,19647331935352,LOS ANGELES SCHOOL GLOBAL STUDIES,Los Angeles Senior High,fuzzy_name_county,0.94
054058,15635290110999,FRONTIER HIGH SCHOOL,Frontier High,fuzzy_name_county,1.00
054060,19642460108407,EASTSIDE HIGH SCHOOL,Eastside High,gardiner_seed,1.00
054065,19647336116750,PUC COMMUNITY CHARTER EARLY COLL HS,PUC Community Charter Middle and PUC Community Charter Early College High,fuzzy_name_county,0.94
054069,19647330106831,ANIMO VENICE CHARTER HS,Animo Venice Charter High,gardiner_seed,1.00
054072,37684110111831,OLYMPIAN HIGH SCHOOL,Olympian High,gardiner_seed,1.00
054073,33670330110759,JOHN F KENNEDY MIDDLE COLG HS,John F. Kennedy High,gardiner_seed,1.00
054078,33670330110627,ELEANOR ROOSEVELT HIGH SCHOOL,Eleanor Roosevelt High,gardiner_seed,1.00
054081,19647330112052,PANORAMA HIGH SCHOOL,Panorama High,gardiner_seed,1.00
054082,19647330112037,EAST VALLEY HIGH SCHOOL,East Valley Senior High,fuzzy_name_county,1.00
054088,19647330108894,ALLIANCE JUDY BURTON TECH ACAD,Alliance Judy Ivie Burton Technology Academy High,fuzzy2_token,0.80
054092,30664640106765,CA ONLINE PUBLIC SCHOOLS SOUTHRN CA,California Online Public Schools Southern California,hand_verified,0.98
054095,34752830112425,NATOMAS PACIFIC PATHWAYS PREP,Natomas Pacific Pathways Prep,fuzzy_name_county,1.00
054100,,YOUTH EMPOWERMENT SCHOOL,,unmatched,0.44
054101,36679340110064,UNIVERSITY PREPARATORY,University Preparatory,gardiner_seed,1.00
054104,30666700106567,NOVA ACADEMY EARLY COLLEGE HS,Nova Academy,fuzzy_name_county,1.00
054105,01613090111799,EAST BAY ARTS HIGH SCHOOL,East Bay Arts High,fuzzy_name_county,1.00
054106,33671160109843,SANTA ROSA ACADEMY,Santa Rosa Academy,fuzzy_name_county,1.00
054107,,METROPOLITAN ARTS & TECH HS,,unmatched,0.67
054111,44698070110007,OCEAN GROVE CHARTER SCHOOL,Ocean Grove Charter,hand_verified,0.90
054112,51714070109793,SOUTH SUTTER CHARTER SCHOOL,South Sutter Charter,fuzzy_name_county,1.00
054113,33103300110833,RIVER SPRINGS CHARTER SCHOOL,River Springs Charter,fuzzy_name_county,1.00
054118,19647330108936,ALLIANCE COLLINS COLLEGE READY HS,Alliance Collins Family College-Ready High,gardiner_seed,1.00
054120,37683380114025,LINCOLN HIGH SCHOOL,Lincoln High,gardiner_seed,1.00
054121,19647331935352,LOS ANGELES COLG PREP ACADEMY,Los Angeles Senior High,fuzzy_name_county,0.94
054135,12628100108688,ACADEMY OF THE REDWOODS,Academy of the Redwoods,fuzzy_name_county,1.00
054139,54718030112458,CA ONLINE PUBLIC SCH CENTRAL VALLEY,California Online Public Schools Central Valley,fuzzy2_token,0.80
054140,,LEADERSHIP PUB SCH COLG PARK,,unmatched,0.75
054141,33672070113191,HERITAGE HIGH SCHOOL,Heritage High,gardiner_seed,1.00
054145,30666476119556,PARKVIEW SCHOOL,Parkview,fuzzy_name_county,1.00
054150,30666700114736,HECTOR GODINEZ FUNDAMENTAL HS,Hector G. Godinez,gardiner_seed,1.00
054151,01612590108944,LIGHTHOUSE COMMUNITY CHAR HS,Lighthouse Community Charter High,fuzzy_name_county,0.94
054159,33670900114157,PATRIOT HIGH SCHOOL,Patriot High,gardiner_seed,1.00
054162,19647330117747,LOS ANGELES HS OF THE ARTS,Los Angeles High School of the Arts,fuzzy_name_county,1.00
054163,19647330111658,ALLIANCE M&E STERN MATH SCI SCH,Alliance Marc & Eva Stern Math and Science,gardiner_seed,1.00
054165,19647330111484,NEW VILLAGE GIRLS ACADEMY,New Village Girls Academy,fuzzy_name_county,1.00
054166,34673300113571,VISTA DEL LAGO HIGH SCHOOL,Vista del Lago High,gardiner_seed,1.00
054171,04100410114991,CORE BUTTE CHARTER SCHOOL,CORE Butte Charter,fuzzy_name_county,1.00
054173,33672070101170,CALIFORNIA MILITARY INSTITUTE,California Military Institute,fuzzy_name_county,1.00
054176,01612590111856,AIMS COLLEGE PREP HIGH SCHOOL,American Indian Public High,fuzzy_name_county,1.00
054179,,FREDERICK DOUGLASS ACADEMY HS,,unmatched,0.46
054181,30664640113381,SAN JUAN HILLS HIGH SCHOOL,San Juan Hills High,gardiner_seed,1.00
054194,37681060111195,CLASSICAL ACADEMY HIGH SCHOOL,Classical Academy High,gardiner_seed,1.00
054199,19647330111583,ANIMO JACKIE ROBINSON CHRT SCH,Animo Jackie Robinson High,gardiner_seed,1.00
054201,37683380114462,HEALTH SCIENCES HIGH/MID COLL,Health Sciences High,gardiner_seed,1.00
054203,54718370109009,SUMMIT COLLEGIATE HIGH SCHOOL,Summit Charter Academy,fuzzy2_token,0.80
054204,34673140116897,COSUMNES OAKS HIGH SCHOOL,Cosumnes Oaks High,gardiner_seed,1.00
054207,19647330112508,STELLA HIGH CHARTER ACADEMY,Bright Star Secondary Charter Academy,fuzzy_name_county,1.00
054209,42691120111773,FAMILY PARTNERSHIP CHARTER SCH,Family Partnership Home Study Charter,fuzzy_name_county,0.94
054210,39686760115402,EDWARD C MERLO INSTITUTE,Edward C. Merlo Institute of Environmental Studies,fuzzy_name_county,0.94
054214,33670820113159,TAHQUITZ HIGH SCHOOL,Tahquitz High,gardiner_seed,1.00
054215,,LOU DANTZLER PREP CHARTER HS,,unmatched,0.67
054218,19647330111492,ALLIANCE NEUWIRTH LEADERSHIP ACADMY,Alliance Patti And Peter Neuwirth Leadership Academy,fuzzy2_token,0.80
054219,37103710114694,HIGH TECH HIGH - NORTH COUNTY,High Tech High North County,fuzzy_name_county,1.00
054221,39686270127191,CALIFORNIA VIRTUAL-SAN JOAQUIN,California Virtual Academy @ San Joaquin,fuzzy2_token,0.80
054223,36678760109850,PUBLIC SAFETY ACADEMY,Public Safety Academy,fuzzy_name_county,1.00
054225,19647330114850,WEST ADAMS PREPARATORY HS,West Adams Preparatory High,gardiner_seed,1.00
054231,01613090114421,KIPP KING COLLEGIATE HIGH SCH,KIPP King Collegiate High,gardiner_seed,1.00
054232,01612590115667,OAKLAND INTERNATIONAL HIGH SCH,Oakland International High,fuzzy_name_county,0.94
054234,19647330106351,IVY ACADEMIA,Ivy Academia,fuzzy_name_county,1.00
054235,19647330106831,ANIMO LOCKE TECH CHARTER HS,Animo Venice Charter High,fuzzy2_token,0.80
054238,19647330106849,ANIMO PAT BROWN CHARTER HS,Animo Pat Brown,gardiner_seed,1.00
054241,36678270113928,RIVERSIDE PREPARATORY,Riverside Preparatory,fuzzy_name_county,1.00
054242,15635290116392,INDEPENDENCE HIGH SCHOOL,Independence High,fuzzy_name_county,1.00
054243,19647330117762,SCHOOL VISUAL ARTS AND HUMANITIES,School for the Visual Arts and Humanities,fuzzy_name_county,1.00
054245,43104390113431,UNIVERSITY PREP ACADEMY,University Preparatory Academy Charter,fuzzy_name_county,0.94
054247,19769680109926,ACADEMIA AVANCE CHARTER SCHOOL,Academia Avance Charter,fuzzy_name_county,1.00
054248,54722490116368,MISSION OAK HIGH SCHOOL,Mission Oak High,fuzzy_name_county,1.00
054249,19647330117069,HELEN BERNSTEIN HIGH SCHOOL,Helen Bernstein High,fuzzy_name_county,1.00
054250,31669280116459,ANTELOPE HIGH SCHOOL,Antelope High,hand_verified,0.90
054254,19647330117721,ACADEMIC LEADERSHIP COMMUNITY,Contreras Learning Center-Academic Leadership Community,fuzzy_name_county,0.94
054255,01611920137646,IMPACT ACAD ARTS/TECHNOLOGY,Impact Academy of Arts & Technology,fuzzy_name_county,0.90
054257,41690620126722,ASPIRE EAST PALO ALTO PHOENIX,East Palo Alto Academy,fuzzy_name_county,0.94
054258,01612590115238,ARISE HIGH SCHOOL,ARISE High,fuzzy_name_county,1.00
054259,19647330111575,ANIMO RALPH BUNCHE CHARTER HS,Animo Ralph Bunche Charter High,fuzzy_name_county,1.00
054260,01612590118224,ASPIRE GOLDEN STATE COLLG PREP ACAD,Aspire Golden State College Preparatory Academy,fuzzy_name_county,0.86
054267,39685930116376,LATHROP HIGH SCHOOL,Lathrop High,fuzzy_name_county,1.00
054270,37684036120893,CALIFORNIA VIRTUAL ACAD SAN DIEGO,California Virtual Academy @ San Diego,fuzzy2_token,0.80
054271,51714150129007,CALIFORNIA VIRTUAL ACADEMY LA,California Virtual Academy at Sutter,fuzzy2_token,0.80
054272,51714150129007,CALIFORNIA VIRTUAL ACAD SUTTER,California Virtual Academy at Sutter,fuzzy2_token,0.80
054276,41689160112284,CALIFORNIA VIRTUAL ACAD SAN MATEO,California Virtual Academy San Mateo,fuzzy2_token,0.80
054278,49707970107284,CALIFORNIA VIRTUAL ACDM SONOMA,California Virtual Academy @ Sonoma,fuzzy2_token,0.80
054280,15634120116384,ROBERT F KENNEDY HIGH SCHOOL,Robert F. Kennedy High,fuzzy_name_county,1.00
054281,37683380118315,EAST VILLAGE MIDDLE COLLEGE HS,East Village High,fuzzy_name_county,1.00
054283,19647330111625,ANIMO WATTS COLLGE PREP ACDMY,Animo Watts College Preparatory Academy,fuzzy2_token,0.80
054285,01100170112607,ENVISION ACAD ARTS/TECHNOLOGY,Envision Academy for Arts & Technology,fuzzy_name_county,0.91
054286,34674390114546,SCHOOL OF ENGINEERING & SCIENCES,School of Engineering & Sciences,fuzzy_name_county,1.00
054287,42692600116434,ORCUTT ACADEMY CHARTER HIGH SCHOOL,Orcutt Academy Charter,fuzzy_name_county,1.00
054291,19647330117077,APEX ACADEMY HIGH SCHOOL,APEX Academy,fuzzy_name_county,1.00
054295,,CIVITAS SCHOOL OF LEADERSHIP,,unmatched,0.76
054301,01612590106906,BAY AREA TECHNOLOGY-BAYTECH,Bay Area Technology,fuzzy_name_county,0.94
054303,01612590114868,OAKLAND CHARTER HIGH SCHOOL,Oakland Charter High,gardiner_seed,1.00
054304,37103716119119,LITERACY FIRST CHARTER SCHOOLS,Literacy First Charter,fuzzy_name_county,0.94
054307,36750440116707,ENCORE JR/SR HIGH SCHOOL,Encore Jr./Sr. High School for the Performing and Visual Arts,fuzzy_name_county,0.94
054310,19651360138727,CASTAIC HIGH SCHOOL,Castaic High,fuzzy_name_county,1.00
054313,37764710114678,HIGH TECH HIGH CHULA VISTA,High Tech High Chula Vista,gardiner_seed,1.00
054315,36750440114389,MIRUS SECONDARY SCHOOL,Mirus Secondary,fuzzy_name_county,1.00
054316,36750440119115,OAK HILLS HIGH SCHOOL,Oak Hills High,fuzzy_name_county,1.00
054317,15635290116400,MIRA MONTE HIGH SCHOOL,Mira Monte High,gardiner_seed,1.00
054321,30666470119404,YORBA LINDA HIGH SCHOOL,Yorba Linda High,gardiner_seed,1.00
054331,36678430118802,CITRUS VALLEY HIGH SCHOOL,Citrus Valley High,fuzzy_name_county,1.00
054332,19647330132928,ANAHUACALMECAC INTRL UNIV PREP,Anahuacalmecac International University Preparatory of North America,fuzzy2_token,0.80
054344,36750510115089,SKY MOUNTAIN CHARTER SCHOOL,Sky Mountain Charter,hand_verified,0.90
054345,33670580118885,SHADOW HILLS HIGH SCHOOL,Shadow Hills High,fuzzy_name_county,1.00
054346,19647330116509,ALLIANCE MORGAN MCKINZIE HS,Alliance Morgan McKinzie High,fuzzy_name_county,1.00
054347,37684520118430,MISSION VISTA HIGH SCHOOL,Mission Vista High,gardiner_seed,1.00
054348,15636770114512,CALIFORNIA CITY HIGH SCHOOL,California City High,fuzzy_name_county,1.00
054351,37682960118935,DEL NORTE HIGH SCHOOL,Del Norte High,gardiner_seed,1.00
054353,37683380119610,GOMPERS PREPARATORY ACADEMY,Gompers Preparatory Academy,gardiner_seed,1.00
054355,07616480117218,DOZIER-LIBBEY MEDICAL HIGH SCH,Dozier-Libbey Medical High,fuzzy_name_county,0.94
054357,33752000118794,MURRIETA MESA HIGH SCHOOL,Murrieta Mesa High,gardiner_seed,1.00
054360,19647330117606,ALLIANCE LEICHTMAN-LEVINE ESHS,Alliance Leichtman-Levine Family Foundation Environmental Science High,fuzzy2_token,0.80
054361,19647330117598,ALLIANCE PIERA BARBAGLIA SHAHEEN HS,Alliance Piera Barabaglia Shaheen Health Services Academy,fuzzy_name_county,0.94
054363,19647330119651,SUN VALLEY HIGH SCHOOL,Sun Valley High,fuzzy_name_county,1.00
054364,43694840118380,CHRISTOPHER HIGH SCHOOL,Christopher High,fuzzy_name_county,1.00
054365,37683380120410,IHIGH VIRTUAL ACADEMY,iHigh Virtual Academy,fuzzy_name_county,1.00
054366,19647331935352,LOS ANGELES TEACHER PREP HS,Los Angeles Senior High,fuzzy_name_county,0.94
054367,19647330118588,ALAIN LEROY LOCKE COLLEGE PREP,Alain Leroy Locke College Preparatory Academy,fuzzy_name_county,0.94
054368,19647330120360,DANIEL PEARL MAGNET HIGH SCHL,Daniel Pearl Journalism & Communications Magnet,hand_verified,0.92
054369,19647330106831,ANIMO LOCKE II CHARTER HS,Animo Venice Charter High,fuzzy2_token,0.80
054375,39754990119040,JOHN C KIMBALL HIGH SCHOOL,John C. Kimball High,fuzzy_name_county,1.00
054376,19647330119727,CORTINES SCHOOL VPA,Ramon C. Cortines School of Visual and Performing Arts,hand_verified,0.98
054377,43694270116889,KIPP SAN JOSE COLLEGIATE,KIPP San Jose Collegiate,fuzzy_name_county,1.00
054378,19768690119016,DA VINCI SCIENCE HIGH SCHOOL,Da Vinci Science,gardiner_seed,1.00
054379,31750850119487,WESTERN SIERRA COLLEGIATE ACAD,Western Sierra Collegiate Academy,fuzzy_name_county,0.94
054381,19647330119966,FELICITAS AND GONZALO MENDEZ HS,Felicitas and Gonzalo Mendez High,fuzzy_name_county,1.00
054382,19647330119966,FELICITAS GONZALO MENDEZ LC1B,Felicitas and Gonzalo Mendez High,fuzzy_name_county,0.94
054387,19647331935352,LOS ANGELES ACAD ARTS ENTRPRSE,Los Angeles Senior High,fuzzy_name_county,0.94
054394,24657550120923,PACHECO HIGH SCHOOL,Pacheco High,fuzzy_name_county,1.00
054402,19647330109454,SOUTHEAST ACADEMY HIGH SCHOOL,South East High,fuzzy_name_county,0.95
054406,28662660121087,AMERICAN CANYON HIGH SCHOOL,American Canyon High,fuzzy_name_county,1.00
054407,33672150115709,RIVERSIDE VIRTUAL SCHOOL,Riverside Virtual,fuzzy_name_county,1.00
054411,39686760119743,STOCKTON EARLY COLLEGE ACADEMY,Stockton Unified Early College Academy,fuzzy_name_county,1.00
054412,01612590112797,COLISEUM COLLEGE PREP ACADEMY,Coliseum College Prep Academy,fuzzy_name_county,1.00
054414,54755230116590,HARMONY MAGNET ACADEMY,Harmony Magnet Academy,fuzzy_name_county,1.00
054416,04614240120394,INSPIRE SCHOOL OF ARTS AND SCIENCES,Inspire School of Arts and Sciences,fuzzy_name_county,1.00
054422,16639250118919,SIERRA PACIFIC HIGH SCHOOL,Sierra Pacific High,fuzzy_name_county,1.00
054424,39686760119784,STOCKTON COLLEGIATE INTL HIGH SCHOO,Stockton High,fuzzy_name_county,0.94
054429,41690620119503,EVEREST PUBLIC HIGH SCHOOL,Everest Public High,fuzzy_name_county,1.00
054432,,SCHOOL LAW & GOVERNMENT AT RHS,,unmatched,0.56
054433,19647330122358,HUMANITAS ART SCHOOL AT RHS,Humanitas Academy of Art and Technology at Esteban E. Torres High No. 4,fuzzy2_token,0.80
054434,,ACADEMY MED HEALTH SCI AT RHS,,unmatched,0.62
054435,19647330133603,SCHOOL SCI TEC ENG MATH AT RHS,"Girls Academic Leadership Academy, Dr. Michelle King School for Sci, Tech, Eng and Math",fuzzy2_token,0.80
054436,19647330122333,MATH SCIENCE TECHNOLOGY MAGNET,"Math, Science, & Technology Magnet Academy at Roosevelt High",gardiner_seed,1.00
054437,19647330122275,ENVIRON/SOC POLICY MAGNET HS,Environmental and Social Policy Magnet,fuzzy2_token,0.80
054438,34673550119131,LIBERTY RANCH HIGH SCHOOL,Liberty Ranch High,fuzzy_name_county,1.00
054439,38684780119958,ACADEMY-SAN FRAN @ MCATEER,Academy (The)- SF @McAteer,fuzzy2_token,0.80
054441,19647330122382,TORRES HS ENGINEERING & TECHNICAL,Engineering and Technology Academy at Esteban E. Torres High No. 3,hand_verified,0.95
054444,19647330122366,TORRES HS - SOCIAL JUSTICE LEADRSHP,Social Justice Leadership Academy Magnet at Esteban E. Torres High No 5,hand_verified,0.95
054446,50711750120212,ASPIRE VANGUARD COL PREP ACAD,Aspire Vanguard College Preparatory Academy,fuzzy2_token,0.80
054450,19647330122374,TORRES HIGH SCH RENAISSANCE ACADEMY,East Los Angeles Renaissance Academy at Esteban E. Torres High No. 2,hand_verified,0.95
054451,19647330122358,TORRES HS-HUMANITAS ACAD ART &TECH,Humanitas Academy of Art and Technology at Esteban E. Torres High No. 4,hand_verified,0.95
054452,19647330122341,TORRES HS PERFORMING ARTS ACADEMY,Esteban Torres East LA Performing Arts Magnet,hand_verified,0.95
054453,36678760120568,OPTIONS FOR YOUTH - SAN BERNAR,Options for Youth-San Bernardino,fuzzy_name_county,0.94
054457,19647330119685,NEW OPEN WORLD ACADEMY,New Open World Academy K-12,fuzzy_name_county,0.94
054458,54105460119602,UNIVERSITY PREPARTORY HIGH SCH,University Preparatory High,fuzzy_name_county,0.89
054460,39686760118497,ASPIRE LANGSTON HUGHES ACADEMY,Aspire Langston Hughes Academy,fuzzy_name_county,1.00
054462,42767860120402,ALTA VISTA ALTERNATIVE HS,Alta Vista Alternative High,fuzzy_name_county,1.00
054468,19647330117622,MAGNOLIA SCIENCE ACADEMY 4 VENICE,Magnolia Science Academy 4,fuzzy_name_county,0.94
054474,30768930130765,MAGNOLIA SCIENCE ACADEMY-SANTA ANA,Magnolia Science Academy Santa Ana,fuzzy_name_county,1.00
054475,19101996119945,MAGNOLIA SCIENCE ACADEMY 2 VALLEY,Magnolia Science Academy,fuzzy_name_county,0.94
054481,19650940122432,EDGEWOOD HIGH SCHOOL,Edgewood High,fuzzy_name_county,1.00
054482,37680490136747,IQ ACADEMY CALIFORNIA-LA,California Academy of Sports Science,fuzzy2_token,0.80
054483,19647330117630,MAGNOLIA SCIENCE ACADEMY 5 LOBOS,Magnolia Science Academy 5,fuzzy_name_county,0.94
054493,19651360121731,ALBERT EINSTEIN LETTER ART SCI,"Albert Einstein Academy for Letters, Arts and Sciences",fuzzy_name_county,0.90
054495,56725460120634,ARCHITECTURE CONSTRUCT ENG HS,"Architecture, Construction & Engineering Charter High (ACE)",fuzzy2_token,0.80
054498,19647330102541,NEW DESIGNS CHARTER SCH WATTS,New Designs Charter,fuzzy_name_county,0.94
054502,49738820123786,CREDO HIGH SCHOOL ARTS/LETTERS/SCI,Credo High,fuzzy_name_county,0.94
054507,37683380118851,KING-CHAVEZ COMMUNITY HIGH SCHOOL,King-Chavez Community High,fuzzy_name_county,1.00
054510,19101996119945,MAGNOLIA SCIENCE ACADEMY 3 CARSON,Magnolia Science Academy,fuzzy_name_county,0.94
054513,19647330123141,ALLIANCE TED K TAJIMA HIGH SCH,Alliance Ted K. Tajima High,gardiner_seed,1.00
054515,38684780119875,SAN FRANCISCO INTERNATIONAL HS,S.F. International High,hand_verified,0.98
054516,34674470121467,ASPIRE ALEXANDER TWILIGHT SCND,Aspire Alexander Twilight Secondary Academy,fuzzy_name_county,0.92
054519,19647330122606,PUC LAKEVIEW CHARTER HIGH SCHL,PUC Lakeview Charter High,fuzzy_name_county,0.94
054521,30664640124131,CALIFORNIA PREPARATORY ACADEMY,California Preparatory Academy,fuzzy_name_county,1.00
054522,19649076061642,PALOMARES ACADEMY HEALTH SCIENCE,Palomares Academy of Health Science,fuzzy_name_county,1.00
054523,19649076061634,FREMONT ACD ENGINEERING/DESIGN,Fremont Academy of Engineering and Design,fuzzy_name_county,0.93
054525,19734371932326,RANCHO DOMINGUEZ PREP SCHOOL,Dominguez High,fuzzy_name_county,0.94
054527,19647330121293,ALLIANCE TENNENBAUM FAMILY TECH HS,Alliance Tennenbaum Family Technology High,fuzzy_name_county,0.94
054529,01611190119222,NEA COMMUNITY LEARNING CENTER,Nea Community Learning Center,fuzzy_name_county,1.00
054531,19647330124560,SYNERGY QUANTUM ACADEMY,Synergy Quantum Academy,fuzzy_name_county,1.00
054532,19647330133272,PUC TRIUMPH CHARTER ACADEMY HS,PUC Triumph Charter Academy and PUC Triumph Charter High,fuzzy_name_county,0.94
